InvoiceNo,PO_No,InvoiceSubTotal,InvoiceTax,InvoiceTotal,PO_Amount,ExpectedDate,PaymentDueDate,VendorName,Invoice_LineItems,PO_LineItems,IsFraud
INV-118746,PO-218746,103.53,0.1,113.88,113.88,2025-08-21 04:03:25.143269,2025-09-20 04:03:25.143269,Vendor_13,ItemList,POList,0
INV-118747,PO-218747,427.81,0.15,491.98,491.98,2025-08-17 04:03:25.143277,2025-09-16 04:03:25.143277,Vendor_19,ItemList,POList,0
INV-118748,PO-218748,251.75,0.1,276.92,276.92,2025-08-21 04:03:25.143285,2025-09-20 04:03:25.143285,Vendor_12,ItemList,POList,0
INV-118749,PO-218749,781.61,0.09,851.95,851.95,2025-08-15 04:03:25.143293,2025-09-14 04:03:25.143293,Vendor_18,ItemList,POList,0
INV-118750,PO-218750,145.55,0.11,161.56,161.56,2025-08-05 04:03:25.143302,2025-09-04 04:03:25.143302,Vendor_5,ItemList,POList,0
INV-118751,PO-218751,598.14,0.15,687.86,687.86,2025-08-15 04:03:25.143311,2025-09-14 04:03:25.143311,Vendor_14,ItemList,POList,0
INV-118752,PO-218752,365.43,0.13,412.94,412.94,2025-08-24 04:03:25.143319,2025-09-23 04:03:25.143319,Vendor_9,ItemList,POList,0
INV-118753,PO-218753,220.3,0.07,245.3,245.3,2025-08-16 04:03:25.143327,2025-09-15 04:03:25.143327,Vendor_3,ItemList,POList,1
INV-118754,PO-218754,794.64,0.13,897.94,897.94,2025-08-07 04:03:25.143336,2025-09-06 04:03:25.143336,Vendor_18,ItemList,POList,0
INV-118755,PO-218755,295.68,0.13,334.12,334.12,2025-08-11 04:03:25.143345,2025-09-10 04:03:25.143345,Vendor_13,ItemList,POList,0
INV-118756,PO-218756,301.31,0.12,337.47,337.47,2025-08-10 04:03:25.143369,2025-09-09 04:03:25.143369,Vendor_19,ItemList,POList,0
INV-118757,PO-218757,347.57,0.12,389.28,389.28,2025-08-07 04:03:25.143379,2025-09-06 04:03:25.143379,Vendor_13,ItemList,POList,0
INV-118758,PO-218758,628.09,0.09,708.42,708.42,2025-09-01 04:03:25.143388,2025-10-01 04:03:25.143388,Vendor_12,ItemList,POList,1
INV-118759,PO-218759,693.7,0.11,804.66,804.66,2025-08-23 04:03:25.143396,2025-09-22 04:03:25.143396,Vendor_14,ItemList,POList,1
INV-118760,PO-218760,115.84,0.12,129.74,129.74,2025-08-25 04:03:25.143405,2025-09-24 04:03:25.143405,Vendor_3,ItemList,POList,0
INV-118761,PO-218761,317.68,0.06,373.48,373.48,2025-08-24 04:03:25.143412,2025-09-23 04:03:25.143412,Vendor_7,ItemList,POList,1
INV-118762,PO-218762,487.87,0.08,526.9,526.9,2025-08-13 04:03:25.143417,2025-09-12 04:03:25.143417,Vendor_1,ItemList,POList,0
INV-118763,PO-218763,398.78,0.07,470.42,470.42,2025-08-16 04:03:25.143423,2025-09-15 04:03:25.143423,Vendor_18,ItemList,POList,1
INV-118764,PO-218764,895.75,0.13,1012.2,1012.2,2025-08-05 04:03:25.143429,2025-09-04 04:03:25.143429,Vendor_16,ItemList,POList,0
INV-118765,PO-218765,808.94,0.12,906.01,906.01,2025-08-20 04:03:25.143438,2025-09-19 04:03:25.143438,Vendor_14,ItemList,POList,0
INV-118766,PO-218766,663.3,0.1,729.63,729.63,2025-08-21 04:03:25.143446,2025-09-20 04:03:25.143446,Vendor_4,ItemList,POList,0
INV-118767,PO-218767,404.24,0.13,490.47,490.47,2025-08-17 04:03:25.143455,2025-09-16 04:03:25.143455,Vendor_5,ItemList,POList,1
INV-118768,PO-218768,730.61,0.12,818.28,818.28,2025-08-16 04:03:25.143464,2025-09-15 04:03:25.143464,Vendor_7,ItemList,POList,0
INV-118769,PO-218769,859.27,0.14,988.62,988.62,2025-09-01 04:03:25.143473,2025-10-01 04:03:25.143473,Vendor_17,ItemList,POList,1
INV-118770,PO-218770,635.35,0.06,684.88,684.88,2025-08-25 04:03:25.143481,2025-09-24 04:03:25.143481,Vendor_11,ItemList,POList,1
INV-118771,PO-218771,806.02,0.1,886.62,886.62,2025-08-19 04:03:25.143489,2025-09-18 04:03:25.143489,Vendor_19,ItemList,POList,0
INV-118772,PO-218772,774.19,0.12,867.09,867.09,2025-08-12 04:03:25.143498,2025-09-11 04:03:25.143498,Vendor_11,ItemList,POList,0
INV-118773,PO-218773,614.56,0.07,657.58,657.58,2025-08-08 04:03:25.143507,2025-09-07 04:03:25.143507,Vendor_4,ItemList,POList,0
INV-118774,PO-218774,380.96,0.08,431.21,431.21,2025-08-29 04:03:25.143516,2025-09-28 04:03:25.143516,Vendor_9,ItemList,POList,1
INV-118775,PO-218775,771.2,0.09,858.84,858.84,2025-08-18 04:03:25.143524,2025-09-17 04:03:25.143524,Vendor_7,ItemList,POList,1
INV-118776,PO-218776,286.12,0.13,338.29,338.29,2025-09-03 04:03:25.143529,2025-10-03 04:03:25.143529,Vendor_9,ItemList,POList,1
INV-118777,PO-218777,801.54,0.1,881.69,881.69,2025-08-27 04:03:25.143535,2025-09-26 04:03:25.143535,Vendor_13,ItemList,POList,0
INV-118778,PO-218778,824.09,0.1,906.5,906.5,2025-08-07 04:03:25.143540,2025-09-06 04:03:25.143540,Vendor_18,ItemList,POList,0
INV-118779,PO-218779,839.93,0.09,915.52,915.52,2025-08-10 04:03:25.143545,2025-09-09 04:03:25.143545,Vendor_5,ItemList,POList,0
INV-118780,PO-218780,525.62,0.07,562.41,562.41,2025-08-10 04:03:25.143550,2025-09-09 04:03:25.143550,Vendor_8,ItemList,POList,0
INV-118781,PO-218781,273.23,0.14,311.48,311.48,2025-08-25 04:03:25.143555,2025-09-24 04:03:25.143555,Vendor_19,ItemList,POList,0
INV-118782,PO-218782,189.75,0.08,237.71,237.71,2025-09-03 04:03:25.143560,2025-10-03 04:03:25.143560,Vendor_10,ItemList,POList,1
INV-118783,PO-218783,769.03,0.11,877.96,877.96,2025-09-02 04:03:25.143566,2025-10-02 04:03:25.143566,Vendor_17,ItemList,POList,1
INV-118784,PO-218784,897.64,0.06,951.5,951.5,2025-08-20 04:03:25.143571,2025-09-19 04:03:25.143571,Vendor_9,ItemList,POList,0
INV-118785,PO-218785,685.75,0.09,747.47,747.47,2025-08-12 04:03:25.143576,2025-09-11 04:03:25.143576,Vendor_2,ItemList,POList,0
INV-118786,PO-218786,229.74,0.14,297.73,297.73,2025-08-31 04:03:25.143581,2025-09-30 04:03:25.143581,Vendor_1,ItemList,POList,1
INV-118787,PO-218787,941.41,0.15,1082.62,1082.62,2025-08-05 04:03:25.143586,2025-09-04 04:03:25.143586,Vendor_6,ItemList,POList,0
INV-118788,PO-218788,990.19,0.09,1101.72,1101.72,2025-08-15 04:03:25.143591,2025-09-14 04:03:25.143591,Vendor_16,ItemList,POList,1
INV-118789,PO-218789,490.04,0.07,524.34,524.34,2025-08-16 04:03:25.143596,2025-09-15 04:03:25.143596,Vendor_8,ItemList,POList,0
INV-118790,PO-218790,635.34,0.08,686.17,686.17,2025-08-15 04:03:25.143601,2025-09-14 04:03:25.143601,Vendor_1,ItemList,POList,0
INV-118791,PO-218791,799.51,0.08,880.8,880.8,2025-08-17 04:03:25.143608,2025-09-16 04:03:25.143608,Vendor_1,ItemList,POList,1
INV-118792,PO-218792,762.75,0.11,876.42,876.42,2025-08-14 04:03:25.143617,2025-09-13 04:03:25.143617,Vendor_17,ItemList,POList,1
INV-118793,PO-218793,971.01,0.1,1068.11,1068.11,2025-08-24 04:03:25.143626,2025-09-23 04:03:25.143626,Vendor_14,ItemList,POList,0
INV-118794,PO-218794,203.39,0.13,239.18,239.18,2025-08-27 04:03:25.143635,2025-09-26 04:03:25.143635,Vendor_20,ItemList,POList,1
INV-118795,PO-218795,622.65,0.12,746.86,746.86,2025-08-26 04:03:25.143644,2025-09-25 04:03:25.143644,Vendor_13,ItemList,POList,1
INV-118796,PO-218796,722.74,0.08,780.56,780.56,2025-08-18 04:03:25.143650,2025-09-17 04:03:25.143650,Vendor_13,ItemList,POList,0
INV-118797,PO-218797,901.09,0.13,1018.23,1018.23,2025-08-11 04:03:25.143659,2025-09-10 04:03:25.143659,Vendor_3,ItemList,POList,0
INV-118798,PO-218798,886.7,0.13,1036.47,1036.47,2025-08-18 04:03:25.143668,2025-09-17 04:03:25.143668,Vendor_2,ItemList,POList,1
INV-118799,PO-218799,980.2,0.11,1088.02,1088.02,2025-08-23 04:03:25.143678,2025-09-22 04:03:25.143678,Vendor_4,ItemList,POList,0
INV-118800,PO-218800,560.87,0.14,639.39,639.39,2025-08-23 04:03:25.143686,2025-09-22 04:03:25.143686,Vendor_13,ItemList,POList,0
INV-118801,PO-218801,847.68,0.13,957.88,957.88,2025-08-05 04:03:25.143696,2025-09-04 04:03:25.143696,Vendor_17,ItemList,POList,0
INV-118802,PO-218802,484.55,0.11,548.35,548.35,2025-08-11 04:03:25.143704,2025-09-10 04:03:25.143704,Vendor_7,ItemList,POList,1
INV-118803,PO-218803,480.08,0.14,547.29,547.29,2025-08-08 04:03:25.143731,2025-09-07 04:03:25.143731,Vendor_3,ItemList,POList,0
INV-118804,PO-218804,328.01,0.11,397.1,397.1,2025-08-29 04:03:25.143740,2025-09-28 04:03:25.143740,Vendor_3,ItemList,POList,1
INV-118805,PO-218805,836.41,0.1,920.05,920.05,2025-08-25 04:03:25.143749,2025-09-24 04:03:25.143749,Vendor_7,ItemList,POList,0
INV-118806,PO-218806,987.23,0.09,1084.43,1084.43,2025-08-09 04:03:25.143758,2025-09-08 04:03:25.143758,Vendor_20,ItemList,POList,1
INV-118807,PO-218807,330.71,0.14,377.01,377.01,2025-08-29 04:03:25.143767,2025-09-28 04:03:25.143767,Vendor_11,ItemList,POList,0
INV-118808,PO-218808,150.52,0.06,159.55,159.55,2025-08-16 04:03:25.143775,2025-09-15 04:03:25.143775,Vendor_1,ItemList,POList,0
INV-118809,PO-218809,833.99,0.1,917.39,917.39,2025-08-21 04:03:25.143784,2025-09-20 04:03:25.143784,Vendor_2,ItemList,POList,0
INV-118810,PO-218810,658.21,0.1,724.03,724.03,2025-08-10 04:03:25.143793,2025-09-09 04:03:25.143793,Vendor_3,ItemList,POList,0
INV-118811,PO-218811,963.73,0.11,1097.52,1097.52,2025-08-28 04:03:25.143816,2025-09-27 04:03:25.143816,Vendor_13,ItemList,POList,1
INV-118812,PO-218812,327.02,0.12,384.35,384.35,2025-08-20 04:03:25.143825,2025-09-19 04:03:25.143825,Vendor_17,ItemList,POList,1
INV-118813,PO-218813,163.92,0.1,216.85,216.85,2025-08-05 04:03:25.143835,2025-09-04 04:03:25.143835,Vendor_2,ItemList,POList,1
INV-118814,PO-218814,543.2,0.08,586.66,586.66,2025-08-16 04:03:25.143842,2025-09-15 04:03:25.143842,Vendor_20,ItemList,POList,0
INV-118815,PO-218815,176.92,0.14,201.69,201.69,2025-09-02 04:03:25.143851,2025-10-02 04:03:25.143851,Vendor_9,ItemList,POList,0
INV-118816,PO-218816,335.61,0.12,402.8,402.8,2025-08-30 04:03:25.143860,2025-09-29 04:03:25.143860,Vendor_3,ItemList,POList,1
INV-118817,PO-218817,213.38,0.14,243.25,243.25,2025-08-29 04:03:25.143868,2025-09-28 04:03:25.143868,Vendor_10,ItemList,POList,0
INV-118818,PO-218818,301.72,0.08,325.86,325.86,2025-08-18 04:03:25.143873,2025-09-17 04:03:25.143873,Vendor_20,ItemList,POList,0
INV-118819,PO-218819,195.53,0.11,257.4,257.4,2025-08-28 04:03:25.143880,2025-09-27 04:03:25.143880,Vendor_3,ItemList,POList,1
INV-118820,PO-218820,958.52,0.12,1088.88,1088.88,2025-08-10 04:03:25.143889,2025-09-09 04:03:25.143889,Vendor_11,ItemList,POList,1
INV-118821,PO-218821,350.71,0.09,382.27,382.27,2025-08-13 04:03:25.143898,2025-09-12 04:03:25.143898,Vendor_2,ItemList,POList,0
INV-118822,PO-218822,499.51,0.13,598.97,598.97,2025-08-23 04:03:25.143907,2025-09-22 04:03:25.143907,Vendor_15,ItemList,POList,1
INV-118823,PO-218823,908.75,0.05,990.14,990.14,2025-08-24 04:03:25.143916,2025-09-23 04:03:25.143916,Vendor_14,ItemList,POList,1
INV-118824,PO-218824,709.59,0.11,814.13,814.13,2025-08-07 04:03:25.143921,2025-09-06 04:03:25.143921,Vendor_6,ItemList,POList,1
INV-118825,PO-218825,656.23,0.11,728.42,728.42,2025-08-25 04:03:25.143926,2025-09-24 04:03:25.143926,Vendor_17,ItemList,POList,0
INV-118826,PO-218826,735.01,0.1,808.51,808.51,2025-08-15 04:03:25.143931,2025-09-14 04:03:25.143931,Vendor_7,ItemList,POList,0
INV-118827,PO-218827,845.94,0.11,982.62,982.62,2025-08-16 04:03:25.143936,2025-09-15 04:03:25.143936,Vendor_19,ItemList,POList,1
INV-118828,PO-218828,889.9,0.07,952.19,952.19,2025-08-05 04:03:25.143941,2025-09-04 04:03:25.143941,Vendor_15,ItemList,POList,0
INV-118829,PO-218829,678.38,0.12,759.79,759.79,2025-08-21 04:03:25.143947,2025-09-20 04:03:25.143947,Vendor_14,ItemList,POList,0
INV-118830,PO-218830,901.01,0.08,984.69,984.69,2025-08-22 04:03:25.143952,2025-09-21 04:03:25.143952,Vendor_5,ItemList,POList,1
INV-118831,PO-218831,581.86,0.1,640.05,640.05,2025-08-17 04:03:25.143957,2025-09-16 04:03:25.143957,Vendor_2,ItemList,POList,0
INV-118832,PO-218832,349.56,0.08,416.65,416.65,2025-08-05 04:03:25.143962,2025-09-04 04:03:25.143962,Vendor_12,ItemList,POList,1
INV-118833,PO-218833,892.07,0.1,981.28,981.28,2025-08-23 04:03:25.143966,2025-09-22 04:03:25.143966,Vendor_8,ItemList,POList,0
INV-118834,PO-218834,587.33,0.11,651.94,651.94,2025-08-06 04:03:25.143971,2025-09-05 04:03:25.143971,Vendor_9,ItemList,POList,0
INV-118835,PO-218835,915.52,0.13,1045.48,1045.48,2025-08-30 04:03:25.143976,2025-09-29 04:03:25.143976,Vendor_9,ItemList,POList,1
INV-118836,PO-218836,136.15,0.1,161.83,161.83,2025-08-27 04:03:25.143981,2025-09-26 04:03:25.143981,Vendor_1,ItemList,POList,1
INV-118837,PO-218837,457.76,0.08,494.38,494.38,2025-08-17 04:03:25.143987,2025-09-16 04:03:25.143987,Vendor_16,ItemList,POList,0
INV-118838,PO-218838,953.02,0.1,1062.39,1062.39,2025-08-12 04:03:25.143992,2025-09-11 04:03:25.143992,Vendor_15,ItemList,POList,1
INV-118839,PO-218839,324.69,0.12,363.65,363.65,2025-08-06 04:03:25.143997,2025-09-05 04:03:25.143997,Vendor_15,ItemList,POList,0
INV-118840,PO-218840,947.38,0.08,1057.92,1057.92,2025-09-03 04:03:25.144002,2025-10-03 04:03:25.144002,Vendor_20,ItemList,POList,1
INV-118841,PO-218841,958.51,0.09,1044.78,1044.78,2025-08-08 04:03:25.144007,2025-09-07 04:03:25.144007,Vendor_10,ItemList,POList,0
INV-118842,PO-218842,893.93,0.11,992.26,992.26,2025-08-12 04:03:25.144012,2025-09-11 04:03:25.144012,Vendor_13,ItemList,POList,0
INV-118843,PO-218843,607.3,0.08,689.64,689.64,2025-08-31 04:03:25.144017,2025-09-30 04:03:25.144017,Vendor_6,ItemList,POList,1
INV-118844,PO-218844,682.25,0.07,730.01,730.01,2025-08-30 04:03:25.144022,2025-09-29 04:03:25.144022,Vendor_2,ItemList,POList,0
INV-118845,PO-218845,882.66,0.06,935.62,935.62,2025-08-05 04:03:25.144027,2025-09-04 04:03:25.144027,Vendor_15,ItemList,POList,0
INV-118846,PO-218846,798.31,0.09,895.22,895.22,2025-08-15 04:03:25.144032,2025-09-14 04:03:25.144032,Vendor_5,ItemList,POList,1
INV-118847,PO-218847,667.08,0.05,719.58,719.58,2025-08-12 04:03:25.144037,2025-09-11 04:03:25.144037,Vendor_13,ItemList,POList,1
INV-118848,PO-218848,984.03,0.11,1092.27,1092.27,2025-08-17 04:03:25.144042,2025-09-16 04:03:25.144042,Vendor_14,ItemList,POList,0
INV-118849,PO-218849,717.11,0.07,767.31,767.31,2025-08-20 04:03:25.144047,2025-09-19 04:03:25.144047,Vendor_5,ItemList,POList,0
INV-118850,PO-218850,977.93,0.09,1098.52,1098.52,2025-08-12 04:03:25.144052,2025-09-11 04:03:25.144052,Vendor_20,ItemList,POList,1
INV-118851,PO-218851,151.65,0.08,175.27,175.27,2025-08-22 04:03:25.144056,2025-09-21 04:03:25.144056,Vendor_5,ItemList,POList,1
INV-118852,PO-218852,225.06,0.11,249.82,249.82,2025-08-07 04:03:25.144061,2025-09-06 04:03:25.144061,Vendor_12,ItemList,POList,0
INV-118853,PO-218853,506.31,0.14,610.48,610.48,2025-08-13 04:03:25.144067,2025-09-12 04:03:25.144067,Vendor_1,ItemList,POList,1
INV-118854,PO-218854,446.39,0.11,495.49,495.49,2025-08-14 04:03:25.144072,2025-09-13 04:03:25.144072,Vendor_18,ItemList,POList,0
INV-118855,PO-218855,804.46,0.1,884.91,884.91,2025-09-02 04:03:25.144077,2025-10-02 04:03:25.144077,Vendor_3,ItemList,POList,0
INV-118856,PO-218856,244.55,0.12,273.9,273.9,2025-08-25 04:03:25.144082,2025-09-24 04:03:25.144082,Vendor_16,ItemList,POList,0
INV-118857,PO-218857,978.49,0.05,1027.41,1027.41,2025-08-27 04:03:25.144087,2025-09-26 04:03:25.144087,Vendor_16,ItemList,POList,0
INV-118858,PO-218858,383.56,0.06,406.57,406.57,2025-08-25 04:03:25.144091,2025-09-24 04:03:25.144091,Vendor_13,ItemList,POList,0
INV-118859,PO-218859,486.03,0.06,515.19,515.19,2025-09-03 04:03:25.144097,2025-10-03 04:03:25.144097,Vendor_2,ItemList,POList,0
INV-118860,PO-218860,347.27,0.06,368.11,368.11,2025-08-14 04:03:25.144101,2025-09-13 04:03:25.144101,Vendor_6,ItemList,POList,0
INV-118861,PO-218861,621.43,0.08,676.68,676.68,2025-08-22 04:03:25.144106,2025-09-21 04:03:25.144106,Vendor_19,ItemList,POList,1
INV-118862,PO-218862,152.77,0.1,179.55,179.55,2025-08-22 04:03:25.144112,2025-09-21 04:03:25.144112,Vendor_20,ItemList,POList,1
INV-118863,PO-218863,234.71,0.06,248.79,248.79,2025-08-21 04:03:25.144117,2025-09-20 04:03:25.144117,Vendor_3,ItemList,POList,0
INV-118864,PO-218864,771.22,0.14,879.19,879.19,2025-08-26 04:03:25.144122,2025-09-25 04:03:25.144122,Vendor_9,ItemList,POList,0
INV-118865,PO-218865,267.85,0.14,342.21,342.21,2025-08-27 04:03:25.144127,2025-09-26 04:03:25.144127,Vendor_1,ItemList,POList,1
INV-118866,PO-218866,311.96,0.15,358.75,358.75,2025-08-25 04:03:25.144132,2025-09-24 04:03:25.144132,Vendor_13,ItemList,POList,0
INV-118867,PO-218867,813.68,0.05,854.36,854.36,2025-08-07 04:03:25.144137,2025-09-06 04:03:25.144137,Vendor_17,ItemList,POList,0
INV-118868,PO-218868,183.97,0.14,209.73,209.73,2025-09-03 04:03:25.144142,2025-10-03 04:03:25.144142,Vendor_18,ItemList,POList,0
INV-118869,PO-218869,493.73,0.13,557.91,557.91,2025-08-31 04:03:25.144147,2025-09-30 04:03:25.144147,Vendor_9,ItemList,POList,0
INV-118870,PO-218870,120.76,0.14,137.67,137.67,2025-08-14 04:03:25.144152,2025-09-13 04:03:25.144152,Vendor_3,ItemList,POList,0
INV-118871,PO-218871,412.13,0.1,497.67,497.67,2025-09-02 04:03:25.144157,2025-10-02 04:03:25.144157,Vendor_7,ItemList,POList,1
INV-118872,PO-218872,729.08,0.13,832.26,832.26,2025-08-19 04:03:25.144163,2025-09-18 04:03:25.144163,Vendor_7,ItemList,POList,1
INV-118873,PO-218873,181.09,0.06,191.96,191.96,2025-09-02 04:03:25.144168,2025-10-02 04:03:25.144168,Vendor_7,ItemList,POList,0
INV-118874,PO-218874,899.5,0.06,987.21,987.21,2025-08-30 04:03:25.144172,2025-09-29 04:03:25.144172,Vendor_15,ItemList,POList,1
INV-118875,PO-218875,918.55,0.06,981.45,981.45,2025-08-13 04:03:25.144178,2025-09-12 04:03:25.144178,Vendor_8,ItemList,POList,1
INV-118876,PO-218876,194.49,0.14,266.27,266.27,2025-08-31 04:03:25.144182,2025-09-30 04:03:25.144182,Vendor_3,ItemList,POList,1
INV-118877,PO-218877,991.66,0.06,1051.16,1051.16,2025-08-31 04:03:25.144187,2025-09-30 04:03:25.144187,Vendor_5,ItemList,POList,0
INV-118878,PO-218878,367.78,0.06,412.47,412.47,2025-08-16 04:03:25.144192,2025-09-15 04:03:25.144192,Vendor_11,ItemList,POList,1
INV-118879,PO-218879,175.69,0.14,238.64,238.64,2025-08-20 04:03:25.144197,2025-09-19 04:03:25.144197,Vendor_12,ItemList,POList,1
INV-118880,PO-218880,104.56,0.06,123.61,123.61,2025-08-19 04:03:25.144202,2025-09-18 04:03:25.144202,Vendor_6,ItemList,POList,1
INV-118881,PO-218881,467.67,0.14,533.14,533.14,2025-08-28 04:03:25.144207,2025-09-27 04:03:25.144207,Vendor_7,ItemList,POList,0
INV-118882,PO-218882,666.83,0.13,797.28,797.28,2025-08-06 04:03:25.144212,2025-09-05 04:03:25.144212,Vendor_12,ItemList,POList,1
INV-118883,PO-218883,398.96,0.05,418.91,418.91,2025-08-23 04:03:25.144217,2025-09-22 04:03:25.144217,Vendor_13,ItemList,POList,0
INV-118884,PO-218884,853.05,0.05,895.7,895.7,2025-08-11 04:03:25.144222,2025-09-10 04:03:25.144222,Vendor_4,ItemList,POList,0
INV-118885,PO-218885,744.95,0.1,843.76,843.76,2025-08-31 04:03:25.144228,2025-09-30 04:03:25.144228,Vendor_15,ItemList,POList,1
INV-118886,PO-218886,415.15,0.15,477.42,477.42,2025-08-13 04:03:25.144233,2025-09-12 04:03:25.144233,Vendor_18,ItemList,POList,0
INV-118887,PO-218887,760.88,0.14,867.4,867.4,2025-08-18 04:03:25.144238,2025-09-17 04:03:25.144238,Vendor_3,ItemList,POList,0
INV-118888,PO-218888,946.44,0.08,1036.55,1036.55,2025-08-06 04:03:25.144243,2025-09-05 04:03:25.144243,Vendor_15,ItemList,POList,1
INV-118889,PO-218889,183.79,0.09,200.33,200.33,2025-08-14 04:03:25.144248,2025-09-13 04:03:25.144248,Vendor_1,ItemList,POList,0
INV-118890,PO-218890,375.49,0.09,440.04,440.04,2025-09-03 04:03:25.144253,2025-10-03 04:03:25.144253,Vendor_7,ItemList,POList,1
INV-118891,PO-218891,516.99,0.12,579.03,579.03,2025-08-11 04:03:25.144258,2025-09-10 04:03:25.144258,Vendor_6,ItemList,POList,0
INV-118892,PO-218892,548.19,0.08,610.01,610.01,2025-08-12 04:03:25.144263,2025-09-11 04:03:25.144263,Vendor_4,ItemList,POList,1
INV-118893,PO-218893,587.98,0.06,623.26,623.26,2025-08-10 04:03:25.144268,2025-09-09 04:03:25.144268,Vendor_3,ItemList,POList,0
INV-118894,PO-218894,370.56,0.12,415.03,415.03,2025-08-10 04:03:25.144273,2025-09-09 04:03:25.144273,Vendor_20,ItemList,POList,0
INV-118895,PO-218895,700.53,0.1,788.5,788.5,2025-08-28 04:03:25.144278,2025-09-27 04:03:25.144278,Vendor_6,ItemList,POList,1
INV-118896,PO-218896,680.58,0.06,721.41,721.41,2025-08-31 04:03:25.144290,2025-09-30 04:03:25.144290,Vendor_1,ItemList,POList,0
INV-118897,PO-218897,620.04,0.13,700.65,700.65,2025-08-23 04:03:25.144295,2025-09-22 04:03:25.144295,Vendor_13,ItemList,POList,0
INV-118898,PO-218898,202.39,0.11,234.81,234.81,2025-08-19 04:03:25.144300,2025-09-18 04:03:25.144300,Vendor_4,ItemList,POList,1
INV-118899,PO-218899,529.27,0.1,582.2,582.2,2025-08-28 04:03:25.144305,2025-09-27 04:03:25.144305,Vendor_8,ItemList,POList,0
INV-118900,PO-218900,420.6,0.12,471.07,471.07,2025-08-17 04:03:25.144310,2025-09-16 04:03:25.144310,Vendor_14,ItemList,POList,0
INV-118901,PO-218901,541.93,0.1,596.12,596.12,2025-09-01 04:03:25.144315,2025-10-01 04:03:25.144315,Vendor_8,ItemList,POList,0
INV-118902,PO-218902,929.68,0.11,1031.94,1031.94,2025-09-03 04:03:25.144320,2025-10-03 04:03:25.144320,Vendor_17,ItemList,POList,0
INV-118903,PO-218903,532.48,0.14,621.65,621.65,2025-08-31 04:03:25.144325,2025-09-30 04:03:25.144325,Vendor_11,ItemList,POList,1
INV-118904,PO-218904,112.58,0.11,165.87,165.87,2025-08-14 04:03:25.144331,2025-09-13 04:03:25.144331,Vendor_5,ItemList,POList,1
INV-118905,PO-218905,494.95,0.12,554.34,554.34,2025-08-17 04:03:25.144335,2025-09-16 04:03:25.144335,Vendor_15,ItemList,POList,0
INV-118906,PO-218906,838.58,0.11,930.82,930.82,2025-08-05 04:03:25.144341,2025-09-04 04:03:25.144341,Vendor_16,ItemList,POList,0
INV-118907,PO-218907,802.05,0.1,882.26,882.26,2025-08-22 04:03:25.144345,2025-09-21 04:03:25.144345,Vendor_18,ItemList,POList,0
INV-118908,PO-218908,562.05,0.07,601.39,601.39,2025-09-02 04:03:25.144351,2025-10-02 04:03:25.144351,Vendor_19,ItemList,POList,0
INV-118909,PO-218909,324.79,0.08,350.77,350.77,2025-08-20 04:03:25.144356,2025-09-19 04:03:25.144356,Vendor_12,ItemList,POList,0
INV-118910,PO-218910,518.58,0.12,609.37,609.37,2025-08-10 04:03:25.144361,2025-09-09 04:03:25.144361,Vendor_13,ItemList,POList,1
INV-118911,PO-218911,607.33,0.09,661.99,661.99,2025-08-06 04:03:25.144366,2025-09-05 04:03:25.144366,Vendor_4,ItemList,POList,0
INV-118912,PO-218912,999.88,0.09,1110.84,1110.84,2025-09-03 04:03:25.144370,2025-10-03 04:03:25.144370,Vendor_7,ItemList,POList,1
INV-118913,PO-218913,679.76,0.13,768.13,768.13,2025-08-14 04:03:25.144380,2025-09-13 04:03:25.144380,Vendor_7,ItemList,POList,0
INV-118914,PO-218914,724.84,0.05,761.08,761.08,2025-08-06 04:03:25.144386,2025-09-05 04:03:25.144386,Vendor_15,ItemList,POList,0
INV-118915,PO-218915,542.31,0.12,654.21,654.21,2025-08-07 04:03:25.144391,2025-09-06 04:03:25.144391,Vendor_3,ItemList,POList,1
INV-118916,PO-218916,419.04,0.1,501.83,501.83,2025-08-23 04:03:25.144396,2025-09-22 04:03:25.144396,Vendor_18,ItemList,POList,1
INV-118917,PO-218917,831.66,0.09,906.51,906.51,2025-08-08 04:03:25.144401,2025-09-07 04:03:25.144401,Vendor_10,ItemList,POList,0
